,id1,id2,score
1125,279,279,1.0
1126,522,522,1.0
1127,522,522,1.0
1128,522,522,1.0
1129,522,522,1.0
1130,522,522,1.0
1131,522,522,1.0
1132,522,522,1.0
1133,522,522,1.0
1134,522,522,1.0
1135,522,522,1.0
1136,343,343,1.0
1137,343,343,1.0
1138,343,343,1.0
1139,343,343,1.0
1140,343,343,1.0
1141,343,343,1.0
1142,343,343,1.0
1143,343,343,1.0
1144,343,343,1.0
1145,343,343,1.0
1146,503,503,1.0
1147,503,503,1.0
1148,503,503,1.0
1149,503,503,1.0
1150,503,503,1.0
1151,503,503,1.0
1152,503,503,1.0
1153,403,403,1.0
1154,403,403,1.0
1155,403,403,1.0
1156,403,403,1.0
1157,403,403,1.0
1158,403,403,1.0
1159,403,403,1.0
1160,403,403,1.0
1161,403,403,1.0
1162,403,403,1.0
1163,281,281,1.0
1164,281,281,1.0
1165,281,281,1.0
1166,281,281,1.0
1167,281,281,1.0
1168,281,281,1.0
1169,281,281,1.0
1170,281,281,1.0
1171,281,281,1.0
1172,281,281,1.0
1173,354,354,1.0
1174,354,354,1.0
1175,354,354,1.0
1176,354,354,1.0
1177,354,354,1.0
1178,354,354,1.0
1179,354,354,1.0
1180,354,354,1.0
1181,354,354,1.0
1182,354,354,1.0
1183,507,507,1.0
1184,507,507,1.0
1185,507,507,1.0
1186,477,477,1.0
1187,477,477,1.0
1188,477,477,1.0
1189,477,477,1.0
1190,477,477,1.0
1191,477,477,1.0
1192,477,477,1.0
1193,477,477,1.0
1194,477,477,1.0
1195,477,477,1.0
1196,406,406,1.0
1197,406,406,1.0
1198,406,406,1.0
1199,406,406,1.0
1200,406,406,1.0
1201,406,406,1.0
1202,406,406,1.0
1203,406,406,1.0
1204,406,406,1.0
1205,406,406,1.0
1206,734,734,1.0
1207,734,734,1.0
1208,734,734,1.0
1209,734,734,1.0
1210,736,736,1.0
1211,736,736,1.0
1212,736,736,1.0
1213,736,736,1.0
1214,733,733,1.0
1215,733,733,1.0
1216,733,733,1.0
1217,733,733,1.0
1218,88,88,1.0
1219,88,88,1.0
1220,88,88,1.0
1221,88,88,1.0
1222,735,735,1.0
1223,735,735,1.0
1224,735,735,1.0
1225,735,735,1.0
1226,90,90,1.0
1227,684,684,1.0
1228,618,618,1.0
1229,618,618,1.0
1230,618,618,1.0
1231,618,618,1.0
1232,618,618,1.0
1233,618,618,1.0
1234,618,618,1.0
1235,731,731,1.0
1236,731,731,1.0
1237,731,731,1.0
1238,731,731,1.0
1239,731,731,1.0
1240,731,731,1.0
1241,731,731,1.0
1242,730,730,1.0
1243,730,730,1.0
1244,730,730,1.0
1245,730,730,1.0
1246,730,730,1.0
1247,730,730,1.0
1248,730,730,1.0
1249,706,706,1.0
1250,706,706,1.0
1251,706,706,1.0
1252,706,706,1.0
1253,706,706,1.0
1254,706,706,1.0
1255,706,706,1.0
1256,539,539,1.0
1257,539,539,1.0
1258,539,539,1.0
1259,539,539,1.0
1260,539,539,1.0
1261,539,539,1.0
1262,539,539,1.0
1263,667,667,1.0
1264,667,667,1.0
1265,667,667,1.0
1266,667,667,1.0
1267,667,667,1.0
1268,667,667,1.0
1269,667,667,1.0
1270,615,615,1.0
1271,615,615,1.0
1272,615,615,1.0
1273,615,615,1.0
1274,615,615,1.0
1275,615,615,1.0
1276,615,615,1.0
1277,176,176,1.0
1278,176,176,1.0
1279,176,176,1.0
1280,176,176,1.0
1281,176,176,1.0
1282,176,176,1.0
1283,176,176,1.0
1284,244,244,1.0
1285,243,243,1.0
1286,708,708,1.0
1287,708,708,1.0
1288,708,708,1.0
1289,708,708,1.0
1290,708,708,1.0
1291,708,708,1.0
1292,708,708,1.0
1293,538,538,1.0
1294,538,538,1.0
1295,538,538,1.0
1296,538,538,1.0
1297,538,538,1.0
1298,538,538,1.0
1299,538,538,1.0
1300,642,642,1.0
1301,642,642,1.0
1302,642,642,1.0
1303,642,642,1.0
1304,642,642,1.0
1305,642,642,1.0
1306,642,642,1.0
1307,589,589,1.0
1308,589,589,1.0
1309,589,589,1.0
1310,589,589,1.0
1311,589,589,1.0
1312,589,589,1.0
1313,589,589,1.0
1314,639,639,1.0
1315,639,639,1.0
1316,639,639,1.0
1317,639,639,1.0
1318,639,639,1.0
1319,639,639,1.0
1320,639,639,1.0
1321,732,732,1.0
1322,732,732,1.0
1323,732,732,1.0
1324,732,732,1.0
1325,732,732,1.0
1326,732,732,1.0
1327,732,732,1.0
1328,656,656,1.0
1329,656,656,1.0
1330,656,656,1.0
1331,656,656,1.0
1332,656,656,1.0
1333,656,656,1.0
1334,656,656,1.0
1335,590,590,1.0
1336,590,590,1.0
