,id1,id2,score
468,277,408,1.0
469,277,419,1.0
470,277,429,1.0
471,277,413,1.0
472,277,393,1.0
473,277,391,1.0
474,277,186,1.0
475,277,111,1.0
476,278,277,1.0
477,278,392,1.0
478,278,408,1.0
479,278,419,1.0
480,278,429,1.0
481,278,413,1.0
482,278,393,1.0
483,278,391,1.0
484,278,186,1.0
485,278,111,1.0
486,279,185,1.0
487,279,219,1.0
488,279,272,1.0
489,279,274,1.0
490,279,280,1.0
491,279,273,1.0
492,279,271,1.0
493,279,201,1.0
494,279,173,1.0
495,279,170,1.0
496,280,185,1.0
497,280,219,1.0
498,280,272,1.0
499,280,274,1.0
500,280,279,1.0
501,280,273,1.0
502,280,271,1.0
503,280,201,1.0
504,280,173,1.0
505,280,170,1.0
506,281,185,1.0
507,281,219,1.0
508,281,272,1.0
509,281,274,1.0
510,281,279,1.0
511,281,273,1.0
512,281,271,1.0
513,281,201,1.0
514,281,173,1.0
515,281,170,1.0
516,282,185,1.0
517,282,219,1.0
518,282,272,1.0
519,282,274,1.0
520,282,279,1.0
521,282,273,1.0
522,282,271,1.0
523,282,201,1.0
524,282,173,1.0
525,282,170,1.0
526,283,185,1.0
527,283,219,1.0
528,283,272,1.0
529,283,274,1.0
530,283,279,1.0
531,283,273,1.0
532,283,271,1.0
533,283,201,1.0
534,283,173,1.0
535,283,170,1.0
536,284,185,1.0
537,284,219,1.0
538,284,272,1.0
539,284,274,1.0
540,284,279,1.0
541,284,273,1.0
542,284,271,1.0
543,284,201,1.0
544,284,173,1.0
545,284,170,1.0
546,285,185,1.0
547,285,219,1.0
548,285,272,1.0
549,285,274,1.0
550,285,279,1.0
551,285,273,1.0
552,285,271,1.0
553,285,201,1.0
554,285,173,1.0
555,285,170,1.0
556,286,185,1.0
557,286,219,1.0
558,286,272,1.0
559,286,274,1.0
560,286,279,1.0
561,286,273,1.0
562,286,271,1.0
563,286,201,1.0
564,286,173,1.0
565,286,170,1.0
566,287,91,1.0
567,287,289,1.0
568,287,291,1.0
569,287,551,1.0
570,287,596,1.0
571,287,292,1.0
572,287,290,1.0
573,287,288,1.0
574,287,78,1.0
575,287,77,1.0
576,288,91,1.0
577,288,289,1.0
578,288,291,1.0
579,288,551,1.0
580,288,596,1.0
581,288,292,1.0
582,288,290,1.0
583,288,287,1.0
584,288,78,1.0
585,288,77,1.0
586,289,91,1.0
587,289,288,1.0
588,289,291,1.0
589,289,551,1.0
590,289,596,1.0
591,289,292,1.0
592,289,290,1.0
593,289,287,1.0
594,289,78,1.0
